"ID","target"
12436,0.129736
12438,0.189856
12440,0.292989
12443,0.21273
12444,0.0813268
12445,0.306387
12446,0.152014
12447,0.0667792
12448,0.0788466
12449,0.665892
12450,0.291842
12451,0.0560263
12452,0.257766
12454,0.293102
12456,0.0942392
12457,0.181337
12458,0.39587
12461,0.0533675
12462,0.0463699
12463,0.13925
12465,0.114234
12466,0.339217
12467,0.157321
12470,0.473859
12473,0.351396
12474,0.221849
12475,0.3433
12477,0.540724
12478,0.159905
12479,0.0281459
12481,0.0557318
12482,0.160868
12486,0.088903
12488,0.434587
12489,0.264542
12490,0.155042
12492,0.27
12493,0.783252
12495,0.0636645
12497,0.486043
12499,0.734235
12500,0.828434
12501,0.1775
12509,0.140212
12511,0.144802
12513,0.0554568
12519,0.131405
12520,0.108427
12522,0.155083
12523,0.0547844
12526,0.062789
12529,0.279834
12530,0.111215
12532,0.135327
12533,0.470981
12538,0.17518
12539,0.0855622
12540,0.0641258
12541,0.647015
12546,0.174071
12549,0.12032
12557,0.0297583
12558,0.536574
12560,0.0634129
12567,0.15303
12568,0.0421096
12569,0.0877529
12570,0.38996
12572,0.189138
12573,0.146573
12574,0.386788
12576,0.0446324
12577,0.217911
12578,0.102579
12581,0.0592128
12582,0.469539
12583,0.553853
12587,0.495145
12590,0.336607
12591,0.116273
12592,0.180592
12594,0.133496
12595,0.131547
12599,0.348491
12601,0.445912
12602,0.20472
12608,0.434457
12609,0.0478747
12610,0.0689739
12611,0.247231
12612,0.258707
12614,0.0635472
12615,0.101626
12618,0.0989323
12621,0.266861
12626,0.0434509
12629,0.187229
12630,0.2145
12632,0.827464
12635,0.0374624
12638,0.047538
12644,0.145998
12646,0.111101
12647,0.250582
12650,0.0500536
12651,0.0519919
12654,0.241821
12659,0.27931
12660,0.0780699
12661,0.0806578
12663,0.474884
12665,0.0429704
12667,0.646564
12668,0.204817
12672,0.0419519
12673,0.104961
12675,0.09983
12676,0.0451203
12684,0.405402
12686,0.238605
12689,0.3081
12690,0.118856
12693,0.472259
12695,0.213941
12697,0.602483
12698,0.487926
12699,0.312721
12700,0.141642
12701,0.242935
12704,0.156737
12707,0.0690723
12709,0.305254
12710,0.134552
12711,0.169666
12712,0.19913
12715,0.122279
12716,0.0902538
12722,0.30318
12726,0.515806
12727,0.373935
12729,0.189379
12730,0.75129
12733,0.374864
12734,0.600762
12735,0.153436
12736,0.305257
12738,0.0298732
12739,0.244718
12743,0.0862509
12745,0.0844475
12748,0.0847725
12751,0.181459
12753,0.154063
12754,0.201687
12757,0.0475183
12758,0.553944
12760,0.0880836
12761,0.246005
12762,0.513329
12764,0.133699
12767,0.258111
12768,0.0423844
12769,0.102008
12771,0.0717152
12772,0.0846824
12776,0.221654
12781,0.102435
12782,0.268519
12783,0.0402926
12784,0.232345
12785,0.062719
12787,0.494496
12788,0.145198
12789,0.514879
12790,0.59359
12791,0.113112
12792,0.0535683
12794,0.574938
12797,0.149092
12798,0.170263
12800,0.149242
12804,0.0787336
12807,0.220177
12810,0.091354
12811,0.151485
12812,0.195365
12814,0.409351
12816,0.340319
12818,0.0563728
12821,0.336006
12823,0.296819
12827,0.117553
12833,0.562189
12834,0.12871
12836,0.0920553
12837,0.0325787
12839,0.189942
12844,0.0857674
12845,0.0917505
12846,0.248341
12847,0.046208
12849,0.0835811
12852,0.181733
12854,0.172895
12856,0.0390977
12860,0.0569431
12864,0.0989469
12866,0.127277
12867,0.067778
12868,0.676341
12869,0.150932
12871,0.0728115
12873,0.0671568
12874,0.139157
12875,0.480461
12877,0.611927
12879,0.148769
12882,0.163999
12883,0.221711
12885,0.129505
12887,0.386525
12889,0.451734
12890,0.141047
12891,0.272196
12895,0.354054
12896,0.632187
12898,0.0410265
12902,0.222095
12906,0.0864076
12909,0.0442578
12912,0.576136
12916,0.164937
12917,0.0934572
12921,0.105352
12922,0.41339
12926,0.188932
12929,0.179451
12930,0.0437212
12931,0.194058
12933,0.19158
12935,0.289636
12937,0.0723618
12938,0.255291
12940,0.508502
12941,0.449808
12943,0.215013
12945,0.062191
12948,0.110285
12949,0.0688371
12950,0.0465275
12951,0.147514
12952,0.170643
12954,0.0484501
12956,0.125852
12957,0.368101
12959,0.150364
12963,0.175501
12965,0.73246
12966,0.270146
12968,0.391797
12970,0.206153
12974,0.120145
12978,0.253953
12980,0.277879
12981,0.346913
12983,0.38344
12984,0.114356
12985,0.179211
12987,0.185719
12988,0.257073
12992,0.168085
12993,0.232132
12995,0.0484667
12996,0.278718
12998,0.2795
12999,0.15038
13001,0.0558607
13002,0.660496
13006,0.15136
13008,0.60675
13011,0.159318
13016,0.150651
13019,0.0739303
13020,0.0425919
13022,0.187914
13023,0.198921
13026,0.140297
13027,0.0807439
13028,0.345537
13031,0.541426
13032,0.243181
13033,0.0347557
13039,0.117356
13043,0.143494
13047,0.271111
13050,0.270734
13052,0.0724003
13053,0.458479
13057,0.0651562
13063,0.040714
13069,0.42481
13073,0.242009
13074,0.431429
13078,0.0877735
13080,0.0331846
13081,0.212165
13082,0.0563202
13084,0.106641
13085,0.11053
13088,0.106514
13089,0.349405
13092,0.0720909
13095,0.299516
13097,0.335523
13098,0.1897
13099,0.260457
13101,0.15868
13103,0.0721873
13104,0.207576
13105,0.0459532
13106,0.784062
13107,0.632069
13108,0.28684
13111,0.253219
13112,0.330546
13115,0.370875
13117,0.27387
13119,0.6464
13120,0.0656288
13121,0.135018
13122,0.0420269
13127,0.132684
13132,0.0441608
13133,0.118182
13134,0.225215
13135,0.0883802
13136,0.239178
13137,0.0556169
13138,0.0788772
13140,0.205727
13146,0.0857071
13147,0.418492
13150,0.312623
13151,0.101488
13154,0.199547
13155,0.405472
13156,0.201617
13158,0.379374
13159,0.0920026
13160,0.130929
13161,0.0821415
13162,0.183571
13163,0.549703
13165,0.0665663
13167,0.0923128
13174,0.415288
13175,0.293807
13176,0.0825965
13178,0.211595
13179,0.689587
13180,0.195652
13181,0.111023
13184,0.0943111
13185,0.0382704
13187,0.0631963
13191,0.0538013
13192,0.388325
13194,0.144511
13199,0.162129
13201,0.64665
13203,0.0617383
13204,0.268988
13206,0.251812
13207,0.303534
13208,0.323329
13209,0.181589
13214,0.11558
13215,0.0792075
13216,0.0594823
13217,0.145421
13220,0.249891
13221,0.158129
13222,0.297477
13223,0.0499567
13226,0.111746
13227,0.0652365
13228,0.0444319
13230,0.0642669
13231,0.236768
13232,0.343948
13234,0.376365
13236,0.0315682
13237,0.117665
13242,0.294178
13246,0.0643858
13247,0.189968
13248,0.187943
13253,0.0507935
13254,0.0684314
13257,0.424781
13259,0.343025
13262,0.0470459
13263,0.152759
13264,0.0494526
13265,0.668004
13267,0.0476277
13269,0.35153
13270,0.18615
13271,0.175282
13272,0.328799
13273,0.186658
13281,0.211161
13283,0.338991
13284,0.0449102
13285,0.566104
13289,0.0405835
13291,0.145175
13293,0.321816
13294,0.219828
13296,0.423523
13297,0.224696
13299,0.0756069
13302,0.270586
13303,0.0705353
13305,0.162911
13307,0.0850119
13309,0.317819
13310,0.0580151
13311,0.109981
13312,0.281651
13317,0.712612
13321,0.157632
13323,0.619258
13324,0.203798
13328,0.193171
13330,0.466982
13333,0.110542
13335,0.517023
13336,0.159145
13337,0.480858
13338,0.193639
13340,0.160883
13343,0.136844
13345,0.135807
13348,0.121354
13349,0.052757
13350,0.0286951
13353,0.19163
13357,0.190214
13358,0.0877235
13360,0.183577
13361,0.251967
13362,0.619503
13364,0.0673727
13366,0.120142
13370,0.0770882
13378,0.0909595
13379,0.183875
13380,0.271634
13381,0.366952
13382,0.171466
13385,0.300677
13388,0.329771
13390,0.491822
13391,0.0397118
13392,0.254723
13395,0.373849
13396,0.455439
13397,0.158684
13398,0.365534
13399,0.219145
13401,0.241624
13402,0.128244
13409,0.0381056
13410,0.181518
13411,0.0613588
13412,0.0441441
13413,0.0923522
13417,0.135246
13420,0.534588
13421,0.153068
13422,0.087458
13423,0.292652
13424,0.720294
13430,0.108049
13432,0.604851
13436,0.262272
13438,0.152494
13439,0.363399
13442,0.117948
13445,0.711372
13446,0.0762767
13448,0.752259
13449,0.303673
13453,0.0938081
13456,0.370728
13459,0.380176
13463,0.249207
13464,0.332831
13465,0.0387561
13471,0.0294019
13474,0.197239
13475,0.244814
13477,0.0260348
13478,0.0744121
13482,0.626463
13485,0.117597
13488,0.339018
13489,0.131527
13491,0.362421
13494,0.0588859
13495,0.460168
13496,0.102795
13497,0.0455204
13498,0.842979
13499,0.276213
13501,0.0657209
13504,0.0816789
13505,0.107406
13507,0.218841
13508,0.281496
13509,0.0918401
13512,0.0752615
13514,0.0478532
13516,0.27502
13520,0.321974
13521,0.127293
13523,0.120837
13524,0.193543
13525,0.275373
13526,0.636309
13527,0.178791
13528,0.102672
13529,0.432293
13530,0.584745
13531,0.176099
13532,0.500297
13535,0.381485
13536,0.231291
13540,0.113722
13541,0.379697
13542,0.376437
13543,0.0833704
13544,0.0838861
13546,0.0849854
13547,0.0918783
13548,0.363372
13549,0.0741403
13550,0.0409087
13552,0.320623
13554,0.431224
13555,0.0564772
13556,0.541297
13561,0.219907
13564,0.0960167
13567,0.219745
13574,0.0509092
13575,0.378323
13581,0.0363007
13582,0.30794
13585,0.189712
13586,0.0700426
13587,0.0645654
13590,0.0535588
13591,0.146601
13592,0.321206
13595,0.0916749
13596,0.0762429
13597,0.176879
13599,0.451981
13600,0.294134
13603,0.0543749
13605,0.102354
13607,0.127132
13608,0.357495
13610,0.235764
13611,0.46901
13612,0.516314
13613,0.379661
13614,0.137663
13619,0.0327528
13622,0.042067
13624,0.210878
13626,0.090003
13628,0.200828
13629,0.104118
13631,0.0694249
13632,0.263455
13633,0.215643
13637,0.15924
13639,0.0525698
13641,0.169346
13645,0.316439
13648,0.0932234
13649,0.13394
13651,0.427215
13652,0.147301
13653,0.07718
13654,0.419839
13657,0.16053
13658,0.0742917
13659,0.27665
13661,0.430354
13663,0.297217
13665,0.87999
13667,0.519515
13672,0.0623581
13674,0.280292
13675,0.295075
13677,0.0556664
13680,0.133791
13683,0.132982
13685,0.349944
13688,0.0412287
13689,0.192229
13690,0.178057
13691,0.101796
13692,0.0940696
13693,0.0802193
13696,0.0445131
13697,0.0946618
13698,0.233555
13702,0.0680974
13705,0.118324
13708,0.0414558
13710,0.443351
13712,0.0690589
13713,0.177871
13715,0.298682
13717,0.594007
13719,0.662902
13720,0.413813
13723,0.765883
13726,0.412585
13727,0.28275
13728,0.0685398
13729,0.852585
13731,0.471368
13736,0.0633039
13737,0.210752
13738,0.149002
13739,0.105824
13740,0.169735
13743,0.28229
13748,0.318857
13749,0.0987716
13750,0.0582476
13751,0.139743
13758,0.0660577
13759,0.0468832
13760,0.4977
13762,0.135642
13763,0.236536
13768,0.142563
13770,0.0760169
13771,0.209548
13777,0.113212
13779,0.246062
13780,0.0774116
13784,0.0501722
13787,0.307896
13789,0.0483774
13790,0.307981
13792,0.13888
13795,0.490443
13799,0.188583
13802,0.0940972
13803,0.110836
13804,0.396579
13807,0.0430806
13809,0.0765958
13812,0.0714643
13814,0.068326
13815,0.227293
13818,0.266226
13820,0.122359
13822,0.673052
13823,0.0814019
13827,0.180822
13828,0.07144
13832,0.0956712
13834,0.293116
13835,0.246419
13836,0.170617
13837,0.0832339
13840,0.123294
13841,0.344561
13844,0.22216
13846,0.0418558
13847,0.418648
13853,0.101879
13856,0.0892703
13857,0.0993676
13858,0.0316972
13860,0.127847
13861,0.143417
13866,0.0987183
13867,0.0619915
13871,0.277569
13872,0.0872864
13874,0.357499
13878,0.115442
13879,0.0862809
13881,0.577845
13884,0.162233
13885,0.141039
13886,0.205046
13890,0.293436
13893,0.102445
13896,0.172078
13898,0.154631
13900,0.146794
13901,0.240877
13902,0.021248
13903,0.142576
13904,0.0425978
13906,0.0905297
13907,0.0698277
13909,0.0498284
13912,0.131382
13913,0.173382
13916,0.232198
13917,0.0808613
13918,0.0520121
13921,0.20478
13922,0.135994
13925,0.213983
13926,0.153789
13927,0.131935
13929,0.240729
13930,0.751908
13931,0.0512998
13934,0.186136
13936,0.263165
13937,0.135157
13939,0.390344
13941,0.138521
13942,0.172016
13943,0.219793
13944,0.225401
13945,0.184921
13946,0.128621
13949,0.18703
13950,0.373999
13952,0.1434
13955,0.0310099
13956,0.820956
13958,0.800491
13959,0.0964647
13964,0.150953
13967,0.0778368
13970,0.0623164
13974,0.0371839
13975,0.0197005
13978,0.304452
13979,0.109677
13981,0.105698
13982,0.174813
13984,0.837876
13986,0.101078
13987,0.0790162
13989,0.284698
13990,0.0693723
13992,0.0567995
13998,0.69254
14000,0.164295
14001,0.14274
14002,0.181278
14003,0.0318602
14004,0.0756928
14005,0.398215
14006,0.185913
14007,0.193559
14009,0.103252
14012,0.340526
14014,0.367218
14017,0.0910924
14019,0.497007
14020,0.0692667
14021,0.3891
14022,0.249978
14023,0.488725
14024,0.419237
14026,0.177986
14030,0.276326
14031,0.161044
14033,0.0277487
14036,0.543922
14038,0.558048
14040,0.162368
14042,0.0363129
14045,0.196142
14046,0.0664764
14048,0.14817
14050,0.148336
14052,0.130478
14053,0.132258
14054,0.0590666
14055,0.1038
14057,0.123529
14058,0.0986542
14059,0.588739
14060,0.398991
14062,0.0737249
14063,0.0542645
14064,0.0834874
14065,0.0587898
14067,0.457929
14068,0.863568
14069,0.132474
14071,0.373641
14079,0.0409784
14080,0.663748
14082,0.326339
14084,0.371861
14088,0.282701
14089,0.0415373
14090,0.410207
14091,0.383568
14094,0.0622769
14095,0.344436
14097,0.09916
14099,0.124008
14101,0.210052
14104,0.0942926
14105,0.0957847
14106,0.0467241
14107,0.182902
14108,0.140363
14111,0.105605
14116,0.221679
14117,0.237779
14120,0.100684
14121,0.296782
14122,0.106876
14123,0.29686
14124,0.379327
14125,0.091119
14126,0.238354
14127,0.153957
14129,0.0701481
14132,0.414108
14133,0.0473937
14134,0.107387
14136,0.283983
14137,0.0668737
14142,0.0567751
14143,0.518148
14145,0.102265
14146,0.375139
14149,0.054246
14151,0.341286
14154,0.444511
14155,0.42737
14157,0.342597
14158,0.416824
14159,0.312314
14166,0.0478601
14167,0.0461501
14168,0.227442
14172,0.11156
14173,0.100543
14174,0.222503
14175,0.335974
14176,0.175081
14177,0.154958
14179,0.185537
14185,0.32087
14186,0.117694
14187,0.078807
14191,0.100743
14198,0.0919164
14200,0.101235
14202,0.127523
14203,0.292639
14205,0.024569
14208,0.201681
14209,0.0399446
14210,0.11646
14211,0.222428
14212,0.189924
14214,0.586682
14215,0.0457618
14216,0.126185
14219,0.478102
14221,0.0463943
14223,0.0646777
14224,0.340325
14225,0.088037
14226,0.321884
14228,0.0876564
14229,0.208644
14230,0.057691
14231,0.0281378
14232,0.681052
14234,0.0510734
14235,0.08215
14236,0.415663
14238,0.171535
14239,0.368545
14241,0.193376
14243,0.172127
14246,0.369403
14247,0.039864
14249,0.13405
14251,0.13912
14252,0.072377
14253,0.640844
14255,0.100093
14257,0.123912
14258,0.0850941
14260,0.0425172
14263,0.330631
14265,0.157344
14266,0.132207
14269,0.580521
14270,0.164246
14271,0.306319
14274,0.0973524
14276,0.0897281
14277,0.3551
14280,0.185283
14281,0.179236
14284,0.0164267
14286,0.281753
14290,0.0711693
14292,0.0324506
14294,0.332611
14299,0.336471
14300,0.583422
14301,0.129451
14308,0.303877
14318,0.0506818
14320,0.621038
14322,0.229582
14323,0.24374
14325,0.39265
14326,0.138043
14329,0.17071
14330,0.0370375
14331,0.178832
14332,0.260338
14334,0.0941828
14335,0.119139
14336,0.181014
14338,0.0847519
14340,0.0364459
14341,0.0272971
14342,0.350983
14345,0.420043
14346,0.18252
14347,0.586174
14352,0.221842
14353,0.388567
14354,0.253172
14357,0.262555
14358,0.0594443
14361,0.0749307
14362,0.180543
14365,0.0876199
14366,0.263608
14367,0.318317
14369,0.603715
14370,0.108518
14371,0.265267
14372,0.0904244
14373,0.126149
14374,0.351965
14377,0.039842
14379,0.547019
14380,0.284635
14382,0.0342122
14388,0.0270231
14391,0.0290557
14392,0.104297
14395,0.129529
14398,0.183597
14399,0.103636
14400,0.073044
14402,0.201869
14406,0.0466878
14407,0.150084
14408,0.0334333
14409,0.350093
14410,0.408258
14413,0.141937
14414,0.126024
14418,0.212383
14420,0.86664
14425,0.391601
14427,0.400985
14428,0.0700369
14429,0.19296
14430,0.328586
14438,0.473239
14440,0.455792
14444,0.292845
14447,0.120876
14450,0.180497
14451,0.101986
14452,0.564457
14454,0.0573494
14456,0.0512666
14458,0.0755381
14461,0.0596599
14469,0.277425
14470,0.610368
14471,0.228529
14472,0.480595
14473,0.409116
14474,0.205264
14475,0.131266
14476,0.658737
14477,0.0950503
14479,0.129844
14484,0.725849
14486,0.0949585
14487,0.0781264
14488,0.535294
14489,0.036919
14490,0.103359
14492,0.454783
14493,0.0715128
14495,0.161353
14497,0.281095
14501,0.169539
14503,0.0326231
14505,0.497317
14509,0.021474
14511,0.419046
14512,0.44002
14517,0.0853041
14518,0.398409
14520,0.091863
14525,0.326369
14526,0.0214915
14527,0.256648
14528,0.326299
14529,0.123582
14530,0.0960557
14531,0.499294
14533,0.140115
14535,0.114387
14536,0.192176
14537,0.143662
14539,0.585313
14540,0.141739
14541,0.154255
14543,0.0592553
14546,0.0457617
14547,0.0436497
14549,0.335898
14551,0.561167
14553,0.15975
14554,0.0399394
14556,0.261114
14557,0.240222
14558,0.0930565
14561,0.239863
14562,0.0497644
14563,0.192706
14565,0.111581
14566,0.664489
14567,0.203904
14568,0.317818
14572,0.116642
14576,0.190563
14577,0.616114
14578,0.0731851
14580,0.267636
14581,0.0734846
14582,0.182261
14584,0.135503
14587,0.127602
14589,0.0507733
14591,0.587823
14593,0.0289496
14601,0.122096
14602,0.336495
14603,0.0912065
14605,0.543332
14606,0.227501
14607,0.402522
14608,0.339965
14609,0.197571
14615,0.213052
14616,0.0972278
14617,0.103358
14618,0.226628
14620,0.430804
14621,0.230024
14622,0.0462401
14623,0.0268604
14624,0.384661
14626,0.0943987
14627,0.565378
14628,0.30015
14629,0.162011
14631,0.104636
14632,0.427918
14633,0.0789672
14634,0.84817
14637,0.21914
14639,0.0294903
14641,0.0369565
14643,0.319726
14647,0.0730482
14650,0.119785
14651,0.272998
14652,0.118925
14653,0.127126
14656,0.0618765
14662,0.0280012
14664,0.089137
14666,0.0477257
14667,0.0993099
14670,0.157838
14671,0.0840409
14672,0.124415
14675,0.58258
14678,0.092473
14679,0.084591
14681,0.165498
14682,0.036257
14683,0.444006
14684,0.1749
14685,0.428176
14686,0.208127
14687,0.714118
14694,0.0978943
14696,0.557845
14698,0.451096
14699,0.224886
14700,0.104085
14702,0.133972
14703,0.09305
14705,0.0376991
14709,0.0690346
14716,0.353285
14717,0.322364
14722,0.148499
14724,0.167553
14725,0.403529
14726,0.159755
14728,0.163082
14733,0.165763
14736,0.126748
14739,0.431724
14740,0.132439
14743,0.098784
14744,0.713289
14746,0.123239
14747,0.457858
14748,0.268662
14749,0.204991
14750,0.184474
14751,0.58254
14752,0.166579
14753,0.074461
14754,0.0885862
14755,0.188237
14759,0.409845
14760,0.0479916
14761,0.0882129
14762,0.750432
14763,0.0597295
14764,0.330439
14765,0.221865
14769,0.24498
14770,0.199888
14774,0.246358
14777,0.420409
14778,0.144202
14779,0.405571
14780,0.106751
14781,0.335721
14784,0.211098
14787,0.101822
14790,0.0544494
14796,0.0309181
14798,0.280117
14799,0.113578
14800,0.0969328
14802,0.15047
14805,0.165345
14807,0.694385
14809,0.121875
14817,0.163359
14819,0.0729011
14820,0.169794
14824,0.507197
14826,0.238352
14828,0.0514992
14829,0.0918059
14830,0.453671
14832,0.373637
14833,0.0575432
14838,0.071956
14839,0.647955
14840,0.064869
14844,0.24099
14845,0.595319
14846,0.127362
14851,0.0406453
14853,0.0900971
14858,0.0719709
14859,0.0723483
14860,0.306852
14867,0.026213
14869,0.212845
14870,0.0353923
14872,0.177345
14874,0.0810729
14879,0.0317162
14884,0.100621
14885,0.0964919
14888,0.397613
14892,0.143683
14893,0.589697
14894,0.41485
14895,0.210774
14897,0.530136
14898,0.025999
14900,0.412518
14901,0.357336
14902,0.24369
14903,0.134084
14905,0.19582
14908,0.0386139
14909,0.127465
14910,0.160595
14914,0.429742
14921,0.306754
14923,0.36423
14924,0.459365
14925,0.229695
14927,0.247416
14928,0.188989
14930,0.11389
14936,0.140077
14938,0.102272
14942,0.236409
14943,0.117244
14944,0.191624
14945,0.457249
14946,0.158277
14948,0.0689052
14949,0.0671691
14950,0.263098
14951,0.584634
14954,0.039312
14955,0.373578
14956,0.24351
14957,0.114406
14960,0.0762674
14961,0.146453
14963,0.211502
14964,0.0532159
14965,0.018101
14966,0.162203
14967,0.106184
14968,0.262924
14970,0.314048
14973,0.147475
14974,0.388176
14977,0.0464947
14981,0.144299
14982,0.162339
14983,0.562831
14986,0.029691
14987,0.180499
14988,0.0453602
14989,0.080335
14993,0.218402
14994,0.161482
14995,0.119339
14996,0.141558
14998,0.382388
14999,0.15182
15000,0.0552627
15003,0.25326
15007,0.332765
15012,0.298756
15017,0.47085
15018,0.205446
15019,0.530413
15021,0.210048
15022,0.707808
15023,0.12764
15024,0.0638628
15025,0.0242681
15029,0.204506
15031,0.0555106
15033,0.180046
15036,0.0706712
15038,0.23487
15041,0.111037
15042,0.426504
15043,0.0440711
15044,0.0809098
15045,0.0574935
15047,0.146907
15048,0.0574606
15049,0.0299401
15050,0.281353
15052,0.034821
15054,0.165233
15055,0.0413333
15060,0.201645
15062,0.634961
15063,0.0955001
15065,0.195924
15066,0.269701
15069,0.41271
15070,0.281357
15071,0.463156
15075,0.727683
15077,0.0856993
15079,0.130094
15081,0.040803
15082,0.0382284
15083,0.0345445
15084,0.266077
15085,0.306041
15086,0.809999
15087,0.0543821
15088,0.183416
15090,0.547463
15094,0.443937
15096,0.0836351
15097,0.115098
15098,0.0853333
15099,0.0262181
15100,0.0575584
15103,0.0989462
15104,0.103605
15105,0.0595608
15108,0.195847
15113,0.309935
15114,0.0761532
15115,0.376482
15116,0.0610125
15119,0.186147
15120,0.236382
15121,0.157118
15125,0.20648
15128,0.162836
15129,0.449143
15130,0.17362
15132,0.145055
15133,0.267237
15136,0.153217
15137,0.0253135
15138,0.616655
15141,0.243889
15143,0.146165
15144,0.0441054
15146,0.162739
15147,0.577834
15149,0.27975
15150,0.147378
15151,0.2893
15154,0.146414
15155,0.112748
15156,0.1166
15157,0.169539
15158,0.120837
15160,0.149316
15163,0.551785
15165,0.151052
15167,0.196477
15168,0.150918
15172,0.511153
15174,0.0398189
15177,0.123797
15178,0.0251205
15179,0.28222
15181,0.657946
15182,0.0463338
15183,0.324407
15184,0.106689
15188,0.0590482
15189,0.0846809
15190,0.712418
15193,0.334734
15195,0.433369
15200,0.108865
15203,0.0435278
15204,0.0569017
15205,0.0885752
15207,0.0675154
15208,0.366978
15210,0.0641668
15211,0.28709
15212,0.0670618
15213,0.289392
15215,0.197033
15216,0.296063
15221,0.574227
15222,0.0827715
15223,0.154893
15224,0.117701
15225,0.0876546
15226,0.196792
15227,0.110821
15229,0.102574
15230,0.208694
15231,0.111814
15232,0.566931
15234,0.141636
15235,0.0169147
15238,0.249672
15241,0.0558235
15244,0.54326
15247,0.134419
15248,0.134641
15249,0.198115
15255,0.0950815
15256,0.454596
15262,0.587825
15263,0.0486215
15264,0.0326453
15265,0.442411
15266,0.587936
15267,0.210863
15268,0.070746
15270,0.412132
15274,0.114201
15276,0.0976755
15277,0.148965
15278,0.176539
15280,0.172268
15282,0.0755845
15283,0.10638
15284,0.0629345
15285,0.0600767
15286,0.0635501
15289,0.197284
15291,0.101433
15292,0.134687
15293,0.102086
15297,0.320496
15298,0.305637
15300,0.430297
15301,0.14613
15302,0.263803
15303,0.250435
15304,0.445084
15307,0.599842
15309,0.260834
15312,0.11556
15315,0.214763
15318,0.640442
15320,0.327359
15321,0.538894
15322,0.188862
15324,0.303677
15325,0.0287871
15326,0.177999
15327,0.431508
15328,0.477926
15331,0.0908507
15333,0.47186
15334,0.48138
15337,0.793053
15338,0.0476972
15341,0.171035
15342,0.0696763
15343,0.258325
15349,0.241388
15350,0.242567
15351,0.186029
15353,0.236636
15360,0.0796603
15361,0.0628548
15362,0.20072
15365,0.203182
15366,0.137174
15368,0.16985
15369,0.0655029
15371,0.113555
15372,0.0337916
15373,0.201813
15374,0.0445671
15378,0.273475
15384,0.618371
15385,0.116929
15388,0.272676
15390,0.531303
15391,0.182654
15392,0.296133
15393,0.0704966
15394,0.115203
15395,0.138336
15397,0.0302299
15401,0.114949
15402,0.0873085
15403,0.159742
15404,0.218257
15405,0.449212
15406,0.225491
15407,0.410491
15410,0.0371424
15414,0.27713
15415,0.350435
15417,0.0697942
15419,0.0616861
15422,0.0989044
15423,0.0700145
15424,0.253507
15426,0.210615
15429,0.143765
15430,0.0599181
15433,0.0461235
15436,0.682037
15438,0.352042
15440,0.602547
15441,0.135094
15445,0.465618
15446,0.0823916
15448,0.396301
15449,0.229059
15450,0.14658
15451,0.568699
15455,0.513895
15459,0.0317288
15461,0.347632
15464,0.589064
15467,0.1407
15468,0.60138
15469,0.0612227
15471,0.11538
15478,0.339149
15479,0.272196
15482,0.474642
15486,0.616409
15487,0.268274
15491,0.0950468
15494,0.337177
15498,0.0784422
15500,0.0379826
15501,0.225522
15502,0.587994
15503,0.553087
15504,0.0763291
15505,0.292839
15506,0.164521
15509,0.0397921
15511,0.0629173
15513,0.49266
15514,0.139183
15515,0.459589
15516,0.356584
15517,0.723929
15518,0.0465644
15521,0.066851
15523,0.607483
15524,0.311625
15525,0.503993
15528,0.0591702
15529,0.199746
15530,0.30557
15531,0.135999
15542,0.773384
15543,0.226913
15545,0.0465808
15546,0.0565258
15548,0.202788
15549,0.153753
15550,0.268494
15551,0.0501114
15552,0.126825
15553,0.0558911
15556,0.080039
15559,0.233501
15560,0.103497
15561,0.215614
15562,0.366934
15565,0.585995
15566,0.1417
15571,0.0705031
15573,0.139651
15574,0.367415
15577,0.270483
15582,0.319257
15583,0.0311839
15586,0.245441
15587,0.0775384
15588,0.230418
15589,0.0501193
15591,0.247175
15592,0.201762
15596,0.0377077
15599,0.090135
15600,0.202309
15601,0.154009
15602,0.26887
15603,0.384766
15604,0.103005
15606,0.603133
15607,0.0661739
15608,0.0383001
15609,0.125253
15612,0.31156
15613,0.0781278
15620,0.139102
15626,0.0483164
15629,0.342533
15630,0.654676
15632,0.472724
15633,0.0438346
15634,0.17553
15635,0.0984032
15636,0.549242
15638,0.202198
15639,0.0682714
15640,0.260268
15641,0.267434
15643,0.294808
15645,0.288062
15647,0.683309
15652,0.178525
15654,0.0552968
15656,0.633569
15657,0.140621
15658,0.0574309
15663,0.323424
15666,0.232128
15667,0.15465
15668,0.484285
15670,0.20594
15672,0.167217
15675,0.297731
15677,0.526607
15678,0.0284328
15679,0.498692
15683,0.1031
15684,0.157331
15685,0.160056
15686,0.220823
15687,0.050643
15690,0.202522
15691,0.499178
15692,0.113366
15693,0.139628
15698,0.187404
15700,0.318639
15701,0.0962707
15702,0.200077
15703,0.588907
15704,0.230798
15705,0.316292
15706,0.632867
15707,0.0493466
15709,0.082111
15710,0.188954
15713,0.166583
15719,0.140693
15721,0.680317
15722,0.0968268
15724,0.0773755
15731,0.364001
15732,0.160807
15735,0.399495
15736,0.138229
15737,0.0956636
15740,0.201798
15747,0.63291
15748,0.341351
15750,0.380747
15756,0.276491
15758,0.487805
15761,0.0706692
15762,0.578865
15765,0.0492804
15767,0.773039
15768,0.11963
15769,0.160233
15770,0.663255
15771,0.0526078
15772,0.0675353
15775,0.235889
15776,0.0824277
15778,0.0490912
15779,0.26094
15781,0.167241
15783,0.35239
15785,0.368199
15786,0.171144
15790,0.200303
15793,0.265623
15797,0.0490161
15798,0.33678
